open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-21 09:50:00,2324.47,2324.98,2322.96,2322.98,328.4579,1776765299999,763395.38625400,6741,137.07800000,318574.92500500,0
2026-04-21 09:55:00,2322.99,2326.03,2322.99,2325.69,353.3954,1776765599999,821671.24505800,8712,211.41290000,491536.61822500,0
2026-04-21 10:00:00,2325.7,2327.82,2325.7,2327.3,632.0122,1776765899999,1470630.98472300,6480,285.33140000,663904.65740200,0
2026-04-21 10:05:00,2327.3,2330.7,2327.29,2329.54,700.7239,1776766199999,1632161.93716900,8886,284.33560000,662244.95447700,0
2026-04-21 10:10:00,2329.53,2329.53,2327.01,2328.15,399.9658,1776766499999,931128.51527300,7571,170.64910000,397267.67083600,0
2026-04-21 10:15:00,2328.14,2329.09,2325.7,2327.23,388.861,1776766799999,904978.77257600,8194,111.64420000,259845.02585600,0
2026-04-21 10:20:00,2327.23,2331.0,2325.33,2330.38,494.8847,1776767099999,1152495.41140800,9421,326.64590000,760749.79876400,0
2026-04-21 10:25:00,2330.39,2330.39,2327.76,2328.06,466.6794,1776767399999,1086928.13501300,5289,189.21660000,440723.28498800,0
2026-04-21 10:30:00,2328.06,2329.35,2327.5,2329.1,703.3816,1776767699999,1638062.20972300,4665,156.03020000,363296.38481900,0
2026-04-21 10:35:00,2329.1,2329.3,2328.63,2329.1,267.7169,1776767999999,623516.51975900,2590,116.40230000,271099.67528700,0
2026-04-21 10:40:00,2329.1,2333.97,2327.68,2333.47,513.6963,1776768299999,1197566.25555600,5939,366.33270000,854047.26516500,0
2026-04-21 10:45:00,2333.47,2335.47,2331.74,2335.05,1180.2855,1776768599999,2755085.76856100,11581,736.21900000,1718527.23424500,0
2026-04-21 10:50:00,2335.05,2337.27,2334.0,2334.67,963.4301,1776768899999,2250101.13927600,11172,481.35600000,1124286.90457200,0
2026-04-21 10:55:00,2334.66,2335.69,2331.14,2331.15,614.8759,1776769199999,1435035.31632900,7132,249.37500000,582030.43150900,0
2026-04-21 11:00:00,2331.15,2331.29,2329.08,2330.11,562.3614,1776769499999,1310395.30531200,9179,243.72260000,567907.07449200,0
2026-04-21 11:05:00,2330.11,2331.0,2325.46,2326.65,1239.9256,1776769799999,2886704.22778500,13890,390.62120000,909260.06113100,0
2026-04-21 11:10:00,2326.65,2326.77,2316.14,2317.92,3104.7941,1776770099999,7202447.76286000,26418,1036.97370000,2405580.63588900,0
2026-04-21 11:15:00,2317.92,2322.1,2317.0,2321.94,707.0663,1776770399999,1639948.23226200,8451,332.13040000,770435.33255800,0
2026-04-21 11:20:00,2321.94,2330.07,2321.35,2328.41,598.8116,1776770699999,1392566.21076000,11420,401.68800000,934095.00250100,0
2026-04-21 11:25:00,2328.4,2328.41,2325.7,2326.72,350.4443,1776770999999,815382.94941500,5976,118.32290000,275311.50532900,0
2026-04-21 11:30:00,2326.72,2328.33,2325.84,2325.85,424.9268,1776771299999,988975.54445300,7864,171.98700000,400294.77832900,0
2026-04-21 11:35:00,2325.84,2326.63,2325.0,2325.29,352.6232,1776771599999,819999.64127400,6363,199.28620000,463403.16735800,0
2026-04-21 11:40:00,2325.29,2325.36,2322.36,2322.64,619.014,1776771899999,1438889.13634000,7977,163.34870000,379657.51833800,0
2026-04-21 11:45:00,2322.63,2322.8,2321.31,2321.89,389.7824,1776772199999,905142.67591600,5759,112.38460000,260958.97705100,0
2026-04-21 11:50:00,2321.88,2322.52,2320.86,2320.96,359.0606,1776772499999,833643.36614200,3507,190.16300000,441494.90576900,0
2026-04-21 11:55:00,2320.96,2321.95,2318.3,2320.45,594.1479,1776772799999,1378762.17938600,8013,325.76360000,756023.24701800,0
2026-04-21 12:00:00,2320.45,2324.68,2319.22,2319.84,948.835,1776773099999,2203059.60392000,12401,570.42330000,1324580.56506200,0
2026-04-21 12:05:00,2319.85,2322.33,2319.47,2320.86,292.5476,1776773399999,678967.86884000,5906,155.58080000,361062.78405200,0
2026-04-21 12:10:00,2320.86,2320.87,2315.65,2316.76,1128.8054,1776773699999,2616916.33351700,11534,434.66040000,1007702.30276200,0
2026-04-21 12:15:00,2316.77,2317.76,2315.01,2316.37,711.6719,1776773999999,1648573.02123900,12717,357.92530000,829163.94925700,0
2026-04-21 12:20:00,2316.36,2317.57,2315.0,2315.38,600.7031,1776774299999,1391276.40722200,8706,381.48750000,883480.03968800,0
2026-04-21 12:25:00,2315.38,2318.45,2315.38,2318.0,321.2228,1776774599999,744218.35043300,5412,208.73450000,483593.05881300,0
2026-04-21 12:30:00,2318.0,2320.88,2314.54,2320.35,1083.8763,1776774899999,2511783.38009800,13942,589.52610000,1366638.91417800,0
2026-04-21 12:35:00,2320.36,2321.21,2307.2,2307.21,1324.137,1776775199999,3064407.20362100,24708,412.58590000,954825.34473700,0
2026-04-21 12:40:00,2307.2,2307.75,2294.51,2298.52,4812.8351,1776775499999,11073502.40755000,42380,1197.29610000,2754562.34652500,0
2026-04-21 12:45:00,2298.52,2302.4,2294.39,2298.35,1585.0153,1776775799999,3645695.94764200,29661,766.20310000,1762469.33289800,0
2026-04-21 12:50:00,2298.36,2307.61,2298.28,2307.61,2411.1021,1776776099999,5555245.13880300,18097,1339.27570000,3085309.41024500,0
2026-04-21 12:55:00,2307.62,2311.87,2306.22,2308.54,1114.0913,1776776399999,2571999.02405400,12868,840.59740000,1940754.71376800,0
2026-04-21 13:00:00,2308.54,2309.59,2303.83,2304.16,948.561,1776776699999,2188422.71455800,13195,408.01950000,941358.15415200,0
2026-04-21 13:05:00,2304.16,2308.42,2303.63,2306.48,598.6193,1776776999999,1380743.81111600,12226,370.44080000,854399.66981600,0
2026-04-21 13:10:00,2306.49,2307.22,2304.68,2305.47,285.1013,1776777299999,657412.04446800,6868,116.50380000,268664.17636400,0
2026-04-21 13:15:00,2305.46,2307.84,2304.69,2306.71,285.6083,1776777599999,658742.87019200,7866,130.58490000,301173.79828000,0
2026-04-21 13:20:00,2306.7,2307.93,2305.66,2307.08,460.7023,1776777899999,1062846.69391300,12942,266.29890000,614374.88404900,0
2026-04-21 13:25:00,2307.08,2310.96,2306.48,2307.78,684.4866,1776778199999,1579988.20618500,12194,377.57360000,871552.21218400,0
2026-04-21 13:30:00,2307.78,2308.44,2302.66,2306.55,986.8693,1776778499999,2275114.25796200,37098,447.30560000,1031256.65562000,0
2026-04-21 13:35:00,2306.55,2308.07,2302.37,2302.96,1285.58,1776778799999,2963302.30189000,23357,918.81750000,2118079.91301200,0
