open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-22 04:45:00,77562.02,77589.71,77523.1,77523.1,18.774,1776833399999,1456089.63729160,7207,7.68130000,595746.23749360,0
2026-04-22 04:50:00,77523.1,77559.0,77465.63,77472.01,44.3264,1776833699999,3435640.44046230,9258,16.85913000,1306690.75836410,0
2026-04-22 04:55:00,77472.0,77523.01,77450.33,77523.0,87.57417,1776833999999,6786775.14065930,5020,56.64813000,4389954.64174350,0
2026-04-22 05:00:00,77523.01,77531.48,77450.0,77483.61,102.05441,1776834299999,7908003.21035330,9463,15.79591000,1223747.75406570,0
2026-04-22 05:05:00,77483.62,77578.65,77450.0,77548.49,35.77276,1776834599999,2772479.40738120,10035,15.25652000,1182420.89405070,0
2026-04-22 05:10:00,77548.48,77589.78,77523.62,77548.62,19.8924,1776834899999,1542567.41709430,6257,6.22572000,482831.20017280,0
2026-04-22 05:15:00,77548.62,78012.55,77525.33,77939.67,423.7709,1776835199999,33003711.64432370,53849,299.08297000,23293998.96247390,0
2026-04-22 05:20:00,77939.66,78450.0,77883.41,78225.33,513.57886,1776835499999,40152706.92164640,54410,335.11437000,26196548.76595250,0
2026-04-22 05:25:00,78225.32,78452.18,78107.56,78258.53,400.23626,1776835799999,31332748.27197720,35030,187.30742000,14662243.77277310,0
2026-04-22 05:30:00,78258.53,78336.7,78122.15,78189.25,171.80339,1776836099999,13443438.88613560,27717,94.51287000,7396079.86013560,0
2026-04-22 05:35:00,78189.24,78244.45,78027.01,78034.37,109.96323,1776836399999,8592311.92876050,19565,38.01388000,2970775.32930610,0
2026-04-22 05:40:00,78034.37,78368.91,78002.62,78133.52,193.31232,1776836699999,15119055.98108900,26370,115.22307000,9010059.19754820,0
2026-04-22 05:45:00,78133.52,78150.85,78075.17,78093.3,88.18429,1776836999999,6888579.88327580,16179,52.70607000,4117100.96644160,0
2026-04-22 05:50:00,78093.3,78150.0,77962.42,78096.08,173.77592,1776837299999,13561857.48308580,18352,77.25853000,6029745.23180850,0
2026-04-22 05:55:00,78094.25,78211.14,77994.93,77994.93,154.14405,1776837599999,12037951.80832720,17352,49.50194000,3866105.98773700,0
2026-04-22 06:00:00,77994.92,78007.37,77920.0,77959.84,56.77906,1776837899999,4426539.88626270,11806,24.04170000,1874418.62255040,0
2026-04-22 06:05:00,77959.84,77974.65,77913.23,77941.99,164.76158,1776838199999,12841877.21349200,10427,67.96604000,5297411.80340530,0
2026-04-22 06:10:00,77941.99,78015.16,77919.31,77950.76,58.89278,1776838499999,4591146.24244530,8252,21.63716000,1686761.14469450,0
2026-04-22 06:15:00,77950.76,78014.16,77950.75,77996.42,37.18897,1776838799999,2900193.41650030,8458,14.96152000,1166766.02785030,0
2026-04-22 06:20:00,77996.41,78042.84,77921.48,77951.06,29.84461,1776839099999,2328085.29640610,8538,15.60915000,1217691.53603270,0
2026-04-22 06:25:00,77951.06,77997.47,77924.39,77972.85,48.31717,1776839399999,3767214.59194740,8957,19.67988000,1534559.94953720,0
2026-04-22 06:30:00,77972.86,78012.85,77939.45,77939.46,32.21154,1776839699999,2511877.75584980,10585,11.17466000,871454.76323180,0
2026-04-22 06:35:00,77939.45,77955.46,77900.0,77945.85,23.39051,1776839999999,1822773.18187670,8304,10.30587000,803109.32216610,0
2026-04-22 06:40:00,77945.85,77987.29,77931.85,77971.26,22.95598,1776840299999,1789744.00392520,6955,12.35667000,963375.17270910,0
2026-04-22 06:45:00,77971.26,77997.6,77925.06,77959.1,36.23035,1776840599999,2824811.01466100,7676,16.39736000,1278526.00549720,0
2026-04-22 06:50:00,77959.11,78018.0,77959.1,78014.64,40.12727,1776840899999,3129402.76379110,6437,25.44179000,1984090.64099470,0
2026-04-22 06:55:00,78014.64,78017.36,77964.07,78010.72,26.18604,1776841199999,2042190.53541380,5298,14.90987000,1162758.51058990,0
2026-04-22 07:00:00,78010.73,78025.97,77967.31,77997.86,48.36044,1776841499999,3772302.92584160,11552,22.08056000,1722260.88146620,0
